Fecha;Fecha_Apertura;Producto;Ventas;Intereses;Comisiones
30/09/2023;15/05/2019;PCRFA;5.95;0.13;0.00
30/09/2023;21/05/2019;PVEH;79.32;0.59;0.01
30/09/2023;27/05/2019;PVEH;101.14;0.71;0.01
30/09/2023;25/06/2019;PHIP;5,214.90;28.49;0.35
30/09/2023;28/06/2019;PHIP;1,204.84;17.95;0.02
30/09/2023;9/07/2019;PCRFA;4.73;0.13;0.00
30/09/2023;18/07/2019;PCRFA;18.29;0.41;0.00
30/09/2023;18/07/2019;PVEH;33.09;0.23;0.01
30/09/2023;24/07/2019;PVEH;89.82;0.69;0.04
30/09/2023;22/08/2019;PHIP;283.46;2.06;0.01
30/09/2023;28/08/2019;PHIP;1,268.68;9.08;0.07
30/09/2023;8/09/2019;PCRFA;3.18;0.02;0.00
30/09/2023;11/09/2019;PCRFA;50.78;0.64;0.00
30/09/2023;14/09/2019;PCRFA;16.31;0.24;0.00
30/09/2023;17/09/2019;PCRFA;40.37;0.37;0.03
30/09/2023;17/09/2019;PVEH;145.40;1.00;0.09
30/09/2023;20/09/2019;PVEH;42.08;0.28;0.00
30/09/2023;23/09/2019;PVEH;58.83;0.52;0.02
30/09/2023;26/09/2019;PVEH;14.22;0.10;0.01
30/09/2023;22/10/2019;PHIP;60.68;0.44;0.02
30/09/2023;25/10/2019;PHIP;680.85;4.43;0.04
30/09/2023;28/10/2019;PHIP;1,023.08;6.88;0.05
30/09/2023;31/10/2019;PHIP;3,306.35;18.23;0.00
30/09/2023;8/11/2019;PCRFA;63.80;0.85;0.03
30/09/2023;11/11/2019;PCRFA;55.02;1.00;0.01
30/09/2023;14/11/2019;PCRFA;28.82;0.37;0.00
30/09/2023;17/11/2019;PCRFA;3.91;0.05;0.00
30/09/2023;20/11/2019;PVEH;382.08;2.87;0.06
30/09/2023;8/01/2020;PCRFA;65.50;0.93;0.00
30/09/2023;11/01/2020;PCRFA;43.29;0.55;0.00
30/09/2023;14/01/2020;PCRFA;90.20;1.36;0.03
30/09/2023;14/01/2020;PVEH;195.95;1.55;0.04
30/09/2023;17/01/2020;PVEH;41.48;0.32;0.00
30/09/2023;18/02/2020;PHIP;176.40;1.25;0.01
30/09/2023;24/02/2020;PHIP;1,057.37;7.97;0.11
30/09/2023;27/02/2020;PHIP;2,600.68;17.24;0.13
30/09/2023;6/03/2020;PCRFA;54.09;1.15;0.00
30/09/2023;9/03/2020;PCRFA;99.35;1.10;0.06
30/09/2023;12/03/2020;PCRFA;162.35;3.84;0.00
30/09/2023;15/03/2020;PCRFA;10.34;0.27;0.12
30/09/2023;24/03/2020;PVEH;141.21;1.19;0.05
30/09/2023;28/04/2020;PHIP;2,070.28;14.79;0.06
30/09/2023;6/05/2020;PCRFA;87.42;1.83;0.03
30/09/2023;9/05/2020;PCRFA;46.85;1.04;0.00
30/09/2023;12/05/2020;PCRFA;124.81;3.43;0.00
30/09/2023;18/05/2020;PVEH;160.48;1.46;0.05
30/09/2023;21/05/2020;PVEH;221.18;1.91;0.08
30/09/2023;19/06/2020;PHIP;3,962.95;33.40;0.25
30/09/2023;22/06/2020;PHIP;1,979.82;11.39;0.09
30/09/2023;25/06/2020;PHIP;4,471.16;31.96;0.10
30/09/2023;6/07/2020;PCRFA;51.63;0.84;0.00
30/09/2023;9/07/2020;PCRFA;123.54;2.57;0.00
30/09/2023;15/07/2020;PCRFA;154.66;2.82;0.00
30/09/2023;15/07/2020;PVEH;476.64;3.54;0.05
30/09/2023;21/07/2020;PVEH;366.14;1.94;0.25
30/09/2023;19/08/2020;PHIP;1,327.23;8.29;0.04
30/09/2023;5/09/2020;PCRFA;151.82;3.37;0.00
30/09/2023;8/09/2020;PCRFA;136.68;3.00;0.00
30/09/2023;11/09/2020;PCRFA;169.81;3.18;0.00
30/09/2023;11/09/2020;PVEH;499.65;4.38;0.13
30/09/2023;14/09/2020;PCRFA;93.38;1.63;0.00
30/09/2023;17/09/2020;PVEH;405.37;3.18;0.02
30/09/2023;16/10/2020;PHIP;2,412.79;18.78;0.13
30/09/2023;19/10/2020;PHIP;540.17;3.00;0.03
30/09/2023;22/10/2020;PHIP;2,307.99;14.41;0.09
30/09/2023;5/11/2020;PCRFA;290.35;4.88;0.00
30/09/2023;8/11/2020;PCRFA;2.60;0.06;0.00
30/09/2023;11/11/2020;PCRFA;444.52;6.86;0.13
30/09/2023;11/11/2020;PVEH;53.76;0.42;0.00
30/09/2023;17/11/2020;PVEH;430.17;2.91;0.16
30/09/2023;20/11/2020;PVEH;313.14;2.33;0.11
30/09/2023;22/12/2020;PHIP;1,950.35;13.63;0.11
30/09/2023;2/01/2021;PCRFA;140.69;3.28;0.00
30/09/2023;5/01/2021;PCRFA;220.33;3.82;0.64
30/09/2023;8/01/2021;PCRFA;322.26;5.38;0.03
30/09/2023;11/01/2021;PCRFA;168.99;3.12;0.01
30/09/2023;11/01/2021;PVEH;264.30;2.40;0.00
30/09/2023;14/01/2021;PVEH;393.55;2.99;0.12
30/09/2023;20/01/2021;PVEH;266.62;2.17;0.08
30/09/2023;15/02/2021;PHIP;1,650.34;9.53;0.05
30/09/2023;18/02/2021;PHIP;3,305.89;23.98;0.10
30/09/2023;24/02/2021;PHIP;7,709.52;48.91;0.28
30/09/2023;4/03/2021;PCRFA;2,202.41;22.56;0.47
30/09/2023;7/03/2021;PCRFA;55.15;1.13;0.00
30/09/2023;10/03/2021;PCRFA;1,753.81;19.73;0.29
30/09/2023;13/03/2021;PCRFA;521.74;5.31;0.60
30/09/2023;16/03/2021;PVEH;41.46;0.40;0.00
30/09/2023;19/03/2021;PVEH;159.46;1.46;0.03
30/09/2023;20/04/2021;PHIP;5,634.37;39.99;0.08
30/09/2023;23/04/2021;PHIP;2,747.67;17.16;0.15
30/09/2023;4/05/2021;PCRFA;6,143.22;43.31;0.13
30/09/2023;7/05/2021;PCRFA;1,068.66;17.82;0.06
30/09/2023;10/05/2021;PCRFA;890.14;14.54;1.33
30/09/2023;10/05/2021;PVEH;279.86;2.40;0.00
30/09/2023;13/05/2021;PCRFA;1,060.91;20.20;5.14
30/09/2023;17/06/2021;PHIP;2,735.43;17.44;0.04
30/09/2023;23/06/2021;PHIP;3,651.39;24.97;0.15
30/09/2023;4/07/2021;PCRFA;25.87;0.47;0.00
30/09/2023;7/07/2021;PCRFA;1,293.21;22.28;1.63
30/09/2023;10/07/2021;PCRFA;1,700.78;29.04;0.04
30/09/2023;16/07/2021;PVEH;65.74;0.52;0.00
30/09/2023;19/07/2021;PVEH;738.06;5.68;0.17
30/09/2023;20/08/2021;PHIP;3,375.99;22.39;0.15
30/09/2023;23/08/2021;PHIP;170.68;1.21;0.01
30/09/2023;31/08/2021;PCRFA;1,773.32;31.86;17.22
30/09/2023;3/09/2021;PCRFA;1,005.04;15.78;0.09
30/09/2023;6/09/2021;PCRFA;1,341.54;26.18;3.68
30/09/2023;9/09/2021;PCRFA;7,601.97;109.92;1.06
30/09/2023;9/09/2021;PVEH;234.77;2.01;0.01
30/09/2023;14/10/2021;PHIP;3,707.73;24.39;0.15
30/09/2023;31/10/2021;PCRFA;417.11;4.62;0.04
30/09/2023;3/11/2021;PCRFA;2,167.19;35.11;0.22
30/09/2023;6/11/2021;PCRFA;987.11;16.01;3.96
30/09/2023;9/11/2021;PCRFA;4,682.96;82.98;0.24
30/09/2023;9/11/2021;PVEH;429.46;3.28;0.07
30/09/2023;12/11/2021;PVEH;450.53;3.59;0.05
30/09/2023;15/11/2021;PVEH;621.42;4.21;0.14
30/09/2023;14/12/2021;PHIP;18,893.31;106.56;0.00
30/09/2023;17/12/2021;PHIP;4,343.90;28.15;0.23
30/09/2023;20/12/2021;PHIP;1,973.22;13.20;0.08
30/09/2023;31/12/2021;PCRFA;1,179.24;15.09;0.04
30/09/2023;3/01/2022;PCRFA;1,418.87;31.64;0.10
30/09/2023;6/01/2022;PCRFA;3,691.18;60.82;0.37
30/09/2023;6/01/2022;PVEH;355.64;2.70;0.07
30/09/2023;9/01/2022;PCRFA;1,070.05;11.51;0.07
30/09/2023;12/01/2022;PVEH;548.12;4.19;0.14
30/09/2023;10/02/2022;PHIP;7,083.95;41.79;0.20
30/09/2023;16/02/2022;PHIP;1,613.02;13.67;0.07
30/09/2023;2/03/2022;PCRFA;3,221.22;41.54;1.96
30/09/2023;5/03/2022;PCRFA;1,925.58;34.88;1.41
30/09/2023;8/03/2022;PCRFA;3,496.43;56.37;3.38
30/09/2023;8/03/2022;PVEH;849.24;6.00;0.18
30/09/2023;11/03/2022;PVEH;175.57;1.25;0.04
30/09/2023;14/03/2022;PVEH;52.72;0.42;0.00
30/09/2023;17/03/2022;PVEH;336.45;2.16;0.08
30/09/2023;12/04/2022;PHIP;15,674.15;93.79;0.22
30/09/2023;18/04/2022;PHIP;351.28;2.44;0.02
30/09/2023;21/04/2022;PHIP;2,220.97;15.49;0.12
30/09/2023;29/04/2022;PCRFA;6,839.68;114.19;0.64
30/09/2023;2/05/2022;PCRFA;2,313.41;36.58;0.31
30/09/2023;5/05/2022;PCRFA;4,691.36;78.64;3.31
30/09/2023;8/05/2022;PCRFA;347.23;6.93;0.01
30/09/2023;11/05/2022;PVEH;299.32;1.94;0.03
30/09/2023;17/05/2022;PVEH;125.97;0.88;0.02
30/09/2023;15/06/2022;PHIP;504.92;3.28;0.02
30/09/2023;21/06/2022;PHIP;6,210.96;37.01;0.06
30/09/2023;29/06/2022;PCRFA;4,570.69;81.49;1.04
30/09/2023;2/07/2022;PCRFA;1,943.91;33.41;0.00
30/09/2023;5/07/2022;PCRFA;4,458.19;72.44;0.46
30/09/2023;8/07/2022;PCRFA;2,745.06;47.80;6.19
30/09/2023;8/07/2022;PVEH;1,576.00;10.78;0.14
30/09/2023;11/07/2022;PVEH;465.14;3.55;0.06
30/09/2023;14/07/2022;PVEH;243.53;1.82;0.05
30/09/2023;12/08/2022;PHIP;760.52;4.98;0.02
30/09/2023;18/08/2022;PHIP;4,732.47;30.52;0.13
30/09/2023;29/08/2022;PCRFA;5,798.98;104.00;0.01
30/09/2023;1/09/2022;PCRFA;8,555.66;128.71;0.62
30/09/2023;4/09/2022;PCRFA;1,096.36;19.64;0.01
30/09/2023;7/09/2022;PCRFA;18,407.12;253.04;0.23
30/09/2023;7/09/2022;PVEH;1,222.48;8.72;0.29
30/09/2023;13/09/2022;PVEH;1,317.25;9.05;0.18
30/09/2023;18/10/2022;PHIP;3,197.08;19.81;0.13
30/09/2023;29/10/2022;PCRFA;4,727.22;75.43;1.70
30/09/2023;1/11/2022;PCRFA;844.29;14.05;0.00
30/09/2023;4/11/2022;PCRFA;7,435.23;111.66;5.79
30/09/2023;4/11/2022;PVEH;260.00;1.71;0.05
30/09/2023;7/11/2022;PVEH;211.35;1.46;0.01
30/09/2023;9/12/2022;PHIP;939.47;5.25;0.00
30/09/2023;15/12/2022;PHIP;3,414.64;19.47;0.09
30/09/2023;26/12/2022;PCRFA;1,905.19;34.37;0.00
30/09/2023;29/12/2022;PCRFA;2,885.74;54.12;1.34
30/09/2023;4/01/2023;PCRFA;2,510.61;38.28;0.00
30/09/2023;4/01/2023;PVEH;1,012.17;6.41;0.05
30/09/2023;10/01/2023;PVEH;1,232.06;8.42;0.15
30/09/2023;13/01/2023;PVEH;308.73;2.05;0.03
30/09/2023;8/02/2023;PHIP;2,141.50;12.52;0.04
30/09/2023;14/02/2023;PHIP;2,356.78;17.89;0.05
30/09/2023;17/02/2023;PHIP;3,173.69;18.31;0.06
30/09/2023;25/02/2023;PCRFA;2,553.63;40.58;0.52
30/09/2023;28/02/2023;PCRFA;5,928.03;93.28;0.00
30/09/2023;3/03/2023;PCRFA;7,531.88;100.06;0.00
30/09/2023;6/03/2023;PCRFA;4,122.80;62.87;1.02
30/09/2023;6/03/2023;PVEH;1,253.65;8.32;0.14
30/09/2023;15/03/2023;PVEH;853.98;5.92;0.16
30/09/2023;10/04/2023;PHIP;417.40;2.33;0.00
30/09/2023;13/04/2023;PHIP;2,202.87;14.89;0.06
30/09/2023;19/04/2023;PHIP;147,977.53;649.02;0.05
30/09/2023;27/04/2023;PCRFA;6,452.65;96.71;0.00
30/09/2023;30/04/2023;PCRFA;1,057.25;20.61;0.00
30/09/2023;3/05/2023;PCRFA;4,192.18;72.95;0.40
30/09/2023;6/05/2023;PCRFA;2,703.38;52.56;0.00
30/09/2023;12/05/2023;PVEH;319.69;2.12;0.00
30/09/2023;13/06/2023;PHIP;3,811.79;23.23;0.08
30/09/2023;27/06/2023;PCRFA;3,451.58;57.69;0.00
30/09/2023;30/06/2023;PCRFA;3,892.63;51.75;0.00
30/09/2023;3/07/2023;PCRFA;665.52;12.27;0.00
30/09/2023;6/07/2023;PVEH;558.78;3.68;0.04
30/09/2023;12/07/2023;PVEH;2,044.00;13.30;0.16
30/09/2023;10/08/2023;PHIP;672.87;3.53;0.01
30/09/2023;16/08/2023;PHIP;729.86;3.21;0.04
30/09/2023;24/08/2023;PCRFA;3,269.35;58.37;0.00
30/09/2023;27/08/2023;PCRFA;598.41;12.12;0.00
30/09/2023;30/08/2023;PCRFA;6,200.38;96.52;0.00
30/09/2023;2/09/2023;PCRFA;1,482.59;33.50;54.08
30/09/2023;5/09/2023;PVEH;1,309.74;7.85;0.17
30/09/2023;8/09/2023;PVEH;656.24;4.26;0.10
30/09/2023;11/09/2023;PVEH;450.16;2.57;0.00
30/09/2023;12/02/2010;PHIP;70.64;1.77;0.00
30/09/2023;29/03/2010;PVIVIENDA;310.36;2.72;0.00
30/09/2023;11/08/2010;PHIP;402.34;4.07;0.03
30/09/2023;4/02/2011;PHIP;472.36;3.47;0.03
30/09/2023;12/04/2011;PHIP;399.05;2.84;0.02
30/09/2023;9/06/2011;PHIP;163.89;1.19;0.00
30/09/2023;3/08/2011;PHIP;39.54;0.32;0.01
30/09/2023;9/08/2011;PHIP;1,036.94;7.21;0.06
30/09/2023;30/09/2011;PHIP;51.09;0.37;0.00
30/09/2023;6/10/2011;PHIP;235.10;1.54;0.00
30/09/2023;30/11/2011;PHIP;648.67;4.67;0.05
30/09/2023;6/12/2011;PHIP;426.87;2.94;0.01
30/09/2023;9/12/2011;PHIP;250.30;1.59;0.02
30/09/2023;30/01/2012;PHIP;1,162.34;9.01;0.05
30/09/2023;28/05/2012;PHIP;124.20;0.91;0.02
30/09/2023;31/07/2012;PHIP;544.46;4.05;0.04
30/09/2023;3/10/2012;PHIP;817.43;5.47;0.04
30/09/2023;27/11/2012;PHIP;106.19;0.80;0.01
30/09/2023;30/01/2013;PHIP;121.38;0.92;0.01
30/09/2023;26/03/2013;PHIP;1,036.97;6.17;0.04
30/09/2023;29/05/2013;PHIP;326.17;2.87;0.00
30/09/2023;26/07/2013;PHIP;310.02;1.97;0.02
30/09/2023;29/07/2013;PHIP;539.75;3.77;0.02
30/09/2023;25/09/2013;PHIP;16.83;0.10;0.03
30/09/2023;1/10/2013;PHIP;102.01;0.91;0.01
30/09/2023;25/11/2013;PHIP;247.30;1.82;0.01
30/09/2023;28/11/2013;PHIP;1,068.06;8.89;0.02
30/09/2023;22/01/2014;PHIP;913.29;6.77;0.02
30/09/2023;28/01/2014;PHIP;558.47;3.61;0.03
30/09/2023;31/01/2014;PHIP;12.91;0.14;0.00
30/09/2023;21/05/2014;PHIP;20.01;0.13;0.00
30/09/2023;27/05/2014;PHIP;1,218.12;8.10;0.06
30/09/2023;30/05/2014;PHIP;1,431.92;9.67;0.04
30/09/2023;21/07/2014;PHIP;910.29;6.30;0.05
30/09/2023;30/07/2014;PHIP;503.11;3.52;0.00
30/09/2023;23/09/2014;PHIP;82.16;0.57;0.06
30/09/2023;26/09/2014;PHIP;237.75;1.51;0.03
30/09/2023;26/11/2014;PHIP;3,116.28;20.70;0.14
30/09/2023;26/01/2015;PHIP;96.13;0.66;0.00
30/09/2023;25/03/2015;PHIP;241.50;1.91;0.01
30/09/2023;19/05/2015;PHIP;900.00;6.04;0.03
30/09/2023;22/05/2015;PHIP;1,552.11;8.74;0.00
30/09/2023;28/05/2015;PHIP;4,042.85;25.71;0.11
30/09/2023;21/09/2015;PHIP;202.70;1.58;0.02
30/09/2023;24/09/2015;PHIP;887.08;5.15;0.05
30/09/2023;24/11/2015;PHIP;2,003.28;28.73;0.00
30/09/2023;18/01/2016;PHIP;298.10;1.84;0.03
30/09/2023;21/01/2016;PHIP;702.36;4.80;0.04
30/09/2023;16/05/2016;PHIP;2,036.38;14.23;0.10
30/09/2023;19/07/2016;PHIP;923.09;6.01;0.02
30/09/2023;22/07/2016;PHIP;2,078.58;13.10;0.12
30/09/2023;12/09/2016;PHIP;188.22;1.65;0.01
30/09/2023;18/11/2016;PHIP;111.67;0.98;0.01
30/09/2023;21/11/2016;PHIP;244.76;1.84;0.02
30/09/2023;18/01/2017;PHIP;942.89;5.63;0.02
30/09/2023;14/03/2017;PHIP;2,098.45;-329.22;0.12
30/09/2023;17/05/2017;PHIP;389.29;2.64;0.02
30/09/2023;14/07/2017;PHIP;940.95;6.51;0.04
30/09/2023;17/07/2017;PHIP;626.98;4.12;0.00
30/09/2023;13/09/2017;PHIP;342.53;2.50;0.02
30/09/2023;7/11/2017;PHIP;6,968.73;41.67;0.01
30/09/2023;10/11/2017;PHIP;1,330.81;8.36;0.07
30/09/2023;16/11/2017;PHIP;480.36;3.28;0.03
30/09/2023;16/01/2018;PHIP;364.42;2.68;0.01
30/09/2023;15/03/2018;PHIP;744.30;4.86;0.03
30/09/2023;4/04/2018;PVEH;10.85;0.10;0.02
30/09/2023;9/05/2018;PHIP;375.39;2.92;0.03
30/09/2023;15/05/2018;PHIP;681.72;4.07;0.02
30/09/2023;9/07/2018;PHIP;412.37;3.49;0.05
30/09/2023;12/07/2018;PHIP;811.83;5.73;0.04
30/09/2023;7/08/2018;PVEH;2.15;0.02;0.00
30/09/2023;5/09/2018;PHIP;533.47;4.00;0.02
30/09/2023;11/09/2018;PHIP;110.92;0.67;0.02
30/09/2023;25/09/2018;PCRFA;25.19;0.60;0.00
30/09/2023;5/11/2018;PHIP;1,266.18;8.68;0.06
30/09/2023;8/11/2018;PHIP;2,365.53;15.23;0.14
30/09/2023;14/11/2018;PHIP;354.93;2.73;0.01
30/09/2023;22/11/2018;PCRFA;122.31;4.67;0.00
30/09/2023;4/12/2018;PVEH;4.27;0.06;0.00
30/09/2023;8/01/2019;PHIP;1,482.90;8.53;0.00
30/09/2023;22/01/2019;PCRFA;0.17;0.00;0.00
30/09/2023;31/01/2019;PCRFA;10.99;0.43;0.00
30/09/2023;6/02/2019;PVEH;0.83;0.01;0.00
30/09/2023;4/03/2019;PHIP;512.39;2.87;0.00
30/09/2023;7/03/2019;PHIP;2,681.16;19.82;0.00
30/09/2023;13/03/2019;PHIP;264.96;1.87;0.02
30/09/2023;27/03/2019;PCRFA;3.35;0.12;0.00
30/09/2023;2/04/2019;PVEH;24.33;0.20;0.00
30/09/2023;5/04/2019;PVEH;40.25;0.26;0.00
30/09/2023;8/04/2019;PVEH;40.80;0.25;0.04
30/09/2023;7/05/2019;PHIP;2,432.34;15.71;0.12
30/09/2023;10/05/2019;PHIP;856.85;6.34;0.04
30/09/2023;13/05/2019;PHIP;372.34;2.39;0.00
30/09/2023;21/05/2019;PCRFA;2.96;0.07;0.00
30/09/2023;27/05/2019;PCRFA;1.58;0.04;0.00
30/09/2023;30/05/2019;PVEH;219.64;1.86;0.13
30/09/2023;5/06/2019;PVEH;130.87;0.87;0.03
30/09/2023;4/07/2019;PHIP;1,022.33;5.89;0.03
30/09/2023;10/07/2019;PHIP;95.74;0.77;0.01
30/09/2023;21/07/2019;PCRFA;0.05;0.00;0.00
30/09/2023;24/07/2019;PCRFA;9.35;0.25;0.00
30/09/2023;27/07/2019;PCRFA;0.76;0.02;0.00
30/09/2023;30/07/2019;PCRFA;1.46;0.03;0.00
30/09/2023;30/07/2019;PVEH;54.50;0.45;0.02
30/09/2023;5/08/2019;PVEH;50.15;0.43;0.01
30/09/2023;8/08/2019;PVEH;60.01;0.46;0.01
30/09/2023;3/09/2019;PHIP;870.50;5.28;0.10
30/09/2023;6/09/2019;PHIP;633.37;5.80;0.04
30/09/2023;9/09/2019;PHIP;1,149.02;8.18;0.05
30/09/2023;12/09/2019;PHIP;479.45;3.34;0.00
30/09/2023;20/09/2019;PCRFA;19.57;0.16;0.00
30/09/2023;23/09/2019;PCRFA;17.02;0.18;0.00
30/09/2023;26/09/2019;PCRFA;31.30;0.26;0.02
30/09/2023;2/10/2019;PVEH;89.23;0.66;0.04
30/09/2023;6/11/2019;PHIP;794.61;5.26;0.04
30/09/2023;20/11/2019;PCRFA;54.49;0.92;0.00
30/09/2023;23/11/2019;PCRFA;34.27;0.42;0.00
30/09/2023;26/11/2019;PCRFA;45.75;0.75;0.00
30/09/2023;26/11/2019;PVEH;113.74;0.94;0.06
30/09/2023;29/11/2019;PVEH;67.55;0.47;0.04
30/09/2023;2/12/2019;PVEH;156.49;1.26;0.05
30/09/2023;17/01/2020;PCRFA;92.86;1.43;0.00
30/09/2023;20/01/2020;PCRFA;85.38;1.26;0.00
30/09/2023;23/01/2020;PCRFA;113.32;1.57;0.02
30/09/2023;26/01/2020;PCRFA;1.42;0.02;0.00
30/09/2023;29/01/2020;PVEH;40.90;0.32;0.02
30/09/2023;4/03/2020;PHIP;599.22;4.60;4.18
30/09/2023;10/03/2020;PHIP;1,058.77;8.58;0.06
30/09/2023;18/03/2020;PCRFA;89.19;2.15;0.00
30/09/2023;21/03/2020;PCRFA;27.35;0.53;0.00
30/09/2023;24/03/2020;PCRFA;73.27;1.58;0.00
30/09/2023;27/03/2020;PCRFA;38.07;0.67;0.00
30/09/2023;27/03/2020;PVEH;197.85;1.49;0.09
30/09/2023;7/05/2020;PHIP;156.92;1.00;0.00
30/09/2023;18/05/2020;PCRFA;312.45;6.77;0.00
30/09/2023;21/05/2020;PCRFA;74.26;1.46;0.69
30/09/2023;27/05/2020;PCRFA;50.17;1.05;0.00
30/09/2023;27/05/2020;PVEH;281.18;2.55;0.04
30/09/2023;1/07/2020;PHIP;1,048.06;6.46;0.00
30/09/2023;7/07/2020;PHIP;198.09;1.33;0.01
30/09/2023;18/07/2020;PCRFA;143.20;2.69;0.00
30/09/2023;21/07/2020;PCRFA;163.23;2.98;0.40
30/09/2023;24/07/2020;PCRFA;156.38;3.51;0.00
30/09/2023;24/07/2020;PVEH;79.60;0.63;0.03
30/09/2023;27/07/2020;PCRFA;77.70;1.55;0.00
30/09/2023;27/07/2020;PVEH;276.43;2.38;0.07
30/09/2023;30/07/2020;PVEH;353.64;2.78;0.05
30/09/2023;28/08/2020;PHIP;2,647.53;21.06;0.12
30/09/2023;31/08/2020;PHIP;757.51;5.05;0.04
30/09/2023;17/09/2020;PCRFA;225.01;4.47;0.00
30/09/2023;20/09/2020;PCRFA;38.63;0.70;0.00
30/09/2023;23/09/2020;PCRFA;236.83;4.81;0.00
30/09/2023;23/09/2020;PVEH;59.17;0.47;0.00
30/09/2023;29/09/2020;PVEH;49.48;0.38;0.02
30/09/2023;2/10/2020;PVEH;367.08;2.93;0.08
30/09/2023;28/10/2020;PHIP;3,129.57;20.21;0.07
30/09/2023;14/11/2020;PCRFA;311.55;6.27;0.00
30/09/2023;17/11/2020;PCRFA;1,724.57;24.67;0.19
30/09/2023;20/11/2020;PCRFA;1,493.21;15.76;0.30
30/09/2023;23/11/2020;PCRFA;2,210.77;24.93;0.38
30/09/2023;23/11/2020;PVEH;169.79;1.30;0.08
30/09/2023;2/12/2020;PVEH;150.65;1.09;0.02
30/09/2023;28/12/2020;PHIP;3,329.55;22.30;0.14
30/09/2023;14/01/2021;PCRFA;1,471.77;18.69;0.27
30/09/2023;17/01/2021;PCRFA;55.44;1.06;0.00
30/09/2023;20/01/2021;PCRFA;948.64;10.64;0.20
30/09/2023;23/01/2021;PCRFA;306.11;5.41;0.04
30/09/2023;26/01/2021;PVEH;230.22;-0.21;0.04
30/09/2023;29/01/2021;PVEH;12.77;0.13;0.02
30/09/2023;2/03/2021;PHIP;8,559.29;52.81;0.05
30/09/2023;16/03/2021;PCRFA;1,747.36;22.15;1.14
30/09/2023;19/03/2021;PCRFA;2,358.63;26.48;0.72
30/09/2023;22/03/2021;PCRFA;673.79;7.96;0.39
30/09/2023;22/03/2021;PVEH;269.32;2.11;0.01
30/09/2023;25/03/2021;PCRFA;3,110.32;39.22;0.41
30/09/2023;25/03/2021;PVEH;175.24;1.66;0.02
30/09/2023;26/04/2021;PHIP;79,640.66;460.90;0.16
30/09/2023;29/04/2021;PHIP;7,228.11;45.09;0.20
30/09/2023;16/05/2021;PCRFA;88.02;1.64;0.01
30/09/2023;19/05/2021;PCRFA;1,541.06;26.57;2.22
30/09/2023;22/05/2021;PCRFA;828.42;14.56;0.82
30/09/2023;31/05/2021;PVEH;62.54;0.49;0.00
30/09/2023;2/07/2021;PHIP;2,228.24;16.25;0.07
30/09/2023;5/07/2021;PHIP;2,176.19;11.54;0.00
30/09/2023;13/07/2021;PCRFA;4,461.90;57.58;0.57
30/09/2023;16/07/2021;PCRFA;2,767.36;38.61;0.26
30/09/2023;19/07/2021;PCRFA;1,849.66;28.52;0.14
30/09/2023;22/07/2021;PCRFA;1,114.42;19.63;0.08
30/09/2023;22/07/2021;PVEH;186.35;1.35;0.02
30/09/2023;28/07/2021;PVEH;135.67;1.06;0.03
30/09/2023;26/08/2021;PHIP;1,719.39;11.44;0.10
30/09/2023;12/09/2021;PCRFA;362.62;6.75;0.01
30/09/2023;15/09/2021;PCRFA;634.87;9.47;0.08
30/09/2023;18/09/2021;PCRFA;2,630.39;41.02;0.85
30/09/2023;21/09/2021;PCRFA;3,483.71;55.04;0.42
30/09/2023;21/09/2021;PVEH;89.91;0.70;0.02
30/09/2023;24/09/2021;PVEH;689.12;5.46;0.13
30/09/2023;27/09/2021;PVEH;523.40;4.34;0.17
30/09/2023;26/10/2021;PHIP;271.53;1.77;0.02
30/09/2023;29/10/2021;PHIP;6,345.31;28.03;0.23
30/09/2023;12/11/2021;PCRFA;5,056.61;81.64;5.79
30/09/2023;15/11/2021;PCRFA;6,830.71;115.53;2.21
30/09/2023;18/11/2021;PCRFA;6,484.83;112.45;0.36
30/09/2023;18/11/2021;PVEH;148.40;1.07;0.04
30/09/2023;21/11/2021;PCRFA;631.63;11.08;0.06
30/09/2023;23/12/2021;PHIP;3,003.96;20.01;0.13
30/09/2023;29/12/2021;PHIP;2,747.92;15.81;0.00
30/09/2023;12/01/2022;PCRFA;8,614.55;147.49;2.40
30/09/2023;15/01/2022;PCRFA;6,066.91;103.67;0.38
30/09/2023;18/01/2022;PCRFA;7,338.27;118.86;4.71
30/09/2023;18/01/2022;PVEH;97.17;0.95;0.00
30/09/2023;24/01/2022;PVEH;320.31;2.21;0.07
30/09/2023;27/01/2022;PVEH;181.46;1.42;0.04
30/09/2023;22/02/2022;PHIP;4,445.89;30.23;0.16
30/09/2023;25/02/2022;PHIP;6,742.18;42.98;0.30
30/09/2023;28/02/2022;PHIP;5,820.08;38.80;0.24
30/09/2023;11/03/2022;PCRFA;4,978.57;68.05;1.55
30/09/2023;14/03/2022;PCRFA;5,428.83;87.38;0.47
30/09/2023;17/03/2022;PCRFA;8,422.47;155.73;0.72
30/09/2023;20/03/2022;PCRFA;767.59;14.04;0.03
30/09/2023;23/03/2022;PVEH;180.96;1.29;0.02
30/09/2023;27/04/2022;PHIP;3,645.53;19.77;0.09
30/09/2023;11/05/2022;PCRFA;11,490.02;166.48;4.59
30/09/2023;14/05/2022;PCRFA;4,601.47;65.05;0.72
30/09/2023;17/05/2022;PCRFA;8,397.53;131.84;0.75
30/09/2023;20/05/2022;PCRFA;5,052.58;89.52;5.49
30/09/2023;20/05/2022;PVEH;213.63;1.51;0.01
